preusuel,dpt,decade,nombre,total_births,rate_per_10k
ISABELLE,71,1920,14,79291,1.77
ISABELLE,71,1930,8,69216,1.16
ISABELLE,71,1940,21,77171,2.72
ISABELLE,71,1950,311,88584,35.11
ISABELLE,71,1960,2397,85897,279.06
ISABELLE,71,1970,1161,71677,161.98
ISABELLE,71,1980,207,58365,35.47
ISABELLE,71,1990,11,47768,2.3
ISABELLE,72,1900,90,43388,20.74
ISABELLE,72,1910,46,42900,10.72
ISABELLE,72,1920,45,63068,7.14
ISABELLE,72,1930,18,63657,2.83
ISABELLE,72,1940,15,75668,1.98
ISABELLE,72,1950,341,91015,37.47
ISABELLE,72,1960,2425,87077,278.49
ISABELLE,72,1970,1209,74497,162.29
ISABELLE,72,1980,175,64474,27.14
ISABELLE,72,1990,17,55844,3.04
ISABELLE,73,1900,17,26081,6.52
ISABELLE,73,1910,19,23096,8.23
ISABELLE,73,1920,7,32907,2.13
ISABELLE,73,1930,7,31065,2.25
ISABELLE,73,1940,16,38758,4.13
ISABELLE,73,1950,218,44883,48.57
ISABELLE,73,1960,1002,43801,228.76
ISABELLE,73,1970,549,39064,140.54
ISABELLE,73,1980,146,36924,39.54
ISABELLE,73,1990,19,35242,5.39
ISABELLE,74,1900,20,28302,7.07
ISABELLE,74,1910,16,25432,6.29
ISABELLE,74,1920,16,35285,4.53
ISABELLE,74,1930,20,34509,5.8
ISABELLE,74,1940,20,47056,4.25
ISABELLE,74,1950,330,53947,61.17
ISABELLE,74,1960,1392,64430,216.05
ISABELLE,74,1970,874,63948,136.67
ISABELLE,74,1980,228,68462,33.3
ISABELLE,74,1990,44,74040,5.94
ISABELLE,74,2010,3,78624,0.38
ISABELLE,74,2020,3,23247,1.29
ISABELLE,75,1900,368,406142,9.06
ISABELLE,75,1910,202,400417,5.04
ISABELLE,75,1920,252,586855,4.29
ISABELLE,75,1930,328,565818,5.8
ISABELLE,75,1940,750,641552,11.69
ISABELLE,75,1950,6822,871748,78.26
ISABELLE,75,1960,22220,842991,263.59
ISABELLE,75,1970,4560,358646,127.14
ISABELLE,75,1980,995,344414,28.89
ISABELLE,75,1990,325,342971,9.48
ISABELLE,75,2000,154,343350,4.49
ISABELLE,75,2010,99,341175,2.9
ISABELLE,75,2020,25,97099,2.57
ISABELLE,76,1900,125,101084,12.37
ISABELLE,76,1910,107,104579,10.23
ISABELLE,76,1920,75,146713,5.11
ISABELLE,76,1930,69,145406,4.75
ISABELLE,76,1940,71,157634,4.5
ISABELLE,76,1950,1373,208780,65.76
ISABELLE,76,1960,5899,210592,280.12
ISABELLE,76,1970,2516,189723,132.61
ISABELLE,76,1980,405,180157,22.48
ISABELLE,76,1990,54,153075,3.53
ISABELLE,76,2000,4,147527,0.27
ISABELLE,76,2010,7,133259,0.53
ISABELLE,77,1900,58,36281,15.99
ISABELLE,77,1910,19,32447,5.86
ISABELLE,77,1920,16,50096,3.19
ISABELLE,77,1930,10,52293,1.91
ISABELLE,77,1940,27,59756,4.52
ISABELLE,77,1950,397,77665,51.12
ISABELLE,77,1960,2175,83529,260.39
ISABELLE,77,1970,1435,92453,155.21
ISABELLE,77,1980,326,97400,33.47
ISABELLE,77,1990,61,106487,5.73
ISABELLE,77,2000,14,113196,1.24
ISABELLE,77,2010,7,102925,0.68
ISABELLE,77,2020,7,27401,2.55
ISABELLE,78,1900,92,73197,12.57
ISABELLE,78,1910,59,74795,7.89
ISABELLE,78,1920,53,134099,3.95
ISABELLE,78,1930,59,156128,3.78
ISABELLE,78,1940,118,192212,6.14
ISABELLE,78,1950,1578,276279,57.12
ISABELLE,78,1960,8669,316915,273.54
ISABELLE,78,1970,2116,150375,140.71
ISABELLE,78,1980,478,155454,30.75
ISABELLE,78,1990,117,152984,7.65
ISABELLE,78,2000,27,142597,1.89
ISABELLE,78,2010,10,128539,0.78
ISABELLE,79,1900,94,38232,24.59
ISABELLE,79,1910,32,34849,9.18
ISABELLE,79,1920,19,48740,3.9
ISABELLE,79,1930,3,47841,0.63
ISABELLE,79,1940,19,53993,3.52
ISABELLE,79,1950,339,62128,54.56
ISABELLE,79,1960,1680,57490,292.22
ISABELLE,79,1970,713,45392,157.08
ISABELLE,79,1980,110,35198,31.25
ISABELLE,79,1990,9,27154,3.31
ISABELLE,80,1900,206,52570,39.19
ISABELLE,80,1910,83,44298,18.74
ISABELLE,80,1920,65,71637,9.07
ISABELLE,80,1930,13,67552,1.92
ISABELLE,80,1940,14,76863,1.82
ISABELLE,80,1950,245,95773,25.58
ISABELLE,80,1960,1891,93004,203.32
ISABELLE,80,1970,1595,83855,190.21
ISABELLE,80,1980,323,76900,42.0
ISABELLE,80,1990,42,64192,6.54
ISABELLE,81,1900,14,34794,4.02
ISABELLE,81,1920,28,40015,7.0
ISABELLE,81,1930,22,35596,6.18
ISABELLE,81,1940,29,42581,6.81
ISABELLE,81,1950,134,48363,27.71
ISABELLE,81,1960,771,45093,170.98
ISABELLE,81,1970,535,38495,138.98
ISABELLE,81,1980,103,33187,31.04
ISABELLE,81,1990,11,27621,3.98
ISABELLE,81,2000,3,25910,1.16
ISABELLE,82,1900,4,15398,2.6
ISABELLE,82,1920,3,19685,1.52
ISABELLE,82,1940,13,25558,5.09
ISABELLE,82,1950,83,28319,29.31
ISABELLE,82,1960,493,24971,197.43
ISABELLE,82,1970,269,18692,143.91
ISABELLE,82,1980,52,15273,34.05
ISABELLE,82,1990,8,13920,5.75
ISABELLE,83,1900,27,30964,8.72
ISABELLE,83,1910,12,26879,4.46
ISABELLE,83,1920,7,38950,1.8
ISABELLE,83,1930,15,41678,3.6
ISABELLE,83,1940,7,53045,1.32
ISABELLE,83,1950,315,61785,50.98
ISABELLE,83,1960,1497,74409,201.19
ISABELLE,83,1970,864,68376,126.36
ISABELLE,83,1980,263,76541,34.36
ISABELLE,83,1990,70,77403,9.04
ISABELLE,83,2000,30,74906,4.01
ISABELLE,83,2010,14,67288,2.08
ISABELLE,83,2020,5,18136,2.76
ISABELLE,84,1900,9,21567,4.17
ISABELLE,84,1910,12,19168,6.26
ISABELLE,84,1920,8,28669,2.79
ISABELLE,84,1930,8,29906,2.68
ISABELLE,84,1940,9,40409,2.23
ISABELLE,84,1950,145,46199,31.39
ISABELLE,84,1960,906,60952,148.64
ISABELLE,84,1970,597,54031,110.49
ISABELLE,84,1980,189,62451,30.26
ISABELLE,84,1990,52,63976,8.13
ISABELLE,84,2000,7,62998,1.11
ISABELLE,84,2010,3,59549,0.5
ISABELLE,85,1900,113,55747,20.27
ISABELLE,85,1910,76,49803,15.26
ISABELLE,85,1920,64,69803,9.17
ISABELLE,85,1930,28,67048,4.18
ISABELLE,85,1940,21,71011,2.96
ISABELLE,85,1950,237,78357,30.25
ISABELLE,85,1960,1430,63298,225.92
ISABELLE,85,1970,932,58707,158.75
ISABELLE,85,1980,159,50677,31.38
ISABELLE,85,1990,6,42524,1.41
ISABELLE,86,1900,96,36772,26.11
ISABELLE,86,1910,49,32880,14.9
ISABELLE,86,1920,29,45386,6.39
ISABELLE,86,1930,6,43763,1.37
ISABELLE,86,1940,14,51962,2.69
ISABELLE,86,1950,196,59821,32.76
ISABELLE,86,1960,1322,54016,244.74
ISABELLE,86,1970,780,47757,163.33
ISABELLE,86,1980,167,41916,39.84
ISABELLE,86,1990,9,35752,2.52
ISABELLE,86,2000,4,35201,1.14
ISABELLE,87,1900,39,49799,7.83
ISABELLE,87,1910,6,39571,1.52
ISABELLE,87,1920,18,49401,3.64
ISABELLE,87,1930,9,40693,2.21
ISABELLE,87,1940,20,46789,4.27
ISABELLE,87,1950,189,47122,40.11
ISABELLE,87,1960,1293,44170,292.73
ISABELLE,87,1970,736,39486,186.4
ISABELLE,87,1980,116,34175,33.94
ISABELLE,87,1990,8,29690,2.69
ISABELLE,87,2000,3,30102,1.0
ISABELLE,87,2010,3,24760,1.21
ISABELLE,88,1900,51,51809,9.84
ISABELLE,88,1910,14,45737,3.06
ISABELLE,88,1920,42,59738,7.03
ISABELLE,88,1930,22,57814,3.81
ISABELLE,88,1940,16,62701,2.55
ISABELLE,88,1950,248,78548,31.57
ISABELLE,88,1960,1649,70132,235.13
ISABELLE,88,1970,945,56609,166.93
ISABELLE,88,1980,197,48914,40.27
ISABELLE,88,1990,26,39378,6.6
ISABELLE,89,1900,40,26299,15.21
ISABELLE,89,1910,6,23084,2.6
ISABELLE,89,1920,6,34280,1.75
ISABELLE,89,1940,9,37466,2.4
ISABELLE,89,1950,163,43689,37.31
ISABELLE,89,1960,882,38787,227.4
ISABELLE,89,1970,562,34068,164.96
ISABELLE,89,1980,133,30901,43.04
ISABELLE,89,1990,26,27168,9.57
ISABELLE,90,1900,8,10354,7.73
ISABELLE,90,1940,3,13658,2.2
ISABELLE,90,1950,104,20715,50.21
ISABELLE,90,1960,552,22207,248.57
ISABELLE,90,1970,372,20029,185.73
ISABELLE,90,1980,73,16615,43.94
ISABELLE,90,1990,3,14360,2.09
ISABELLE,91,1960,451,14893,302.83
ISABELLE,91,1970,1433,91326,156.91
ISABELLE,91,1980,332,101449,32.73
ISABELLE,91,1990,83,114418,7.25
ISABELLE,91,2000,8,119834,0.67
ISABELLE,91,2010,8,106153,0.75
ISABELLE,92,1960,1241,49795,249.22
ISABELLE,92,1970,3135,228138,137.42
ISABELLE,92,1980,638,208597,30.59
ISABELLE,92,1990,145,210780,6.88
ISABELLE,92,2000,59,213008,2.77
ISABELLE,92,2010,42,209353,2.01
ISABELLE,92,2020,10,55034,1.82
ISABELLE,93,1960,975,38002,256.57
ISABELLE,93,1970,2745,188968,145.26
ISABELLE,93,1980,527,179731,29.32
ISABELLE,93,1990,128,164927,7.76
ISABELLE,93,2000,71,173639,4.09
ISABELLE,93,2010,35,163023,2.15
ISABELLE,93,2020,9,41428,2.17
ISABELLE,94,1960,844,31016,272.12
ISABELLE,94,1970,2469,163282,151.21
ISABELLE,94,1980,565,162231,34.83
ISABELLE,94,1990,96,141691,6.78
ISABELLE,94,2000,38,133059,2.86
ISABELLE,94,2010,27,141081,1.91
ISABELLE,94,2020,5,38748,1.29
ISABELLE,95,1960,635,20039,316.88
ISABELLE,95,1970,1664,103858,160.22
ISABELLE,95,1980,375,122640,30.58
ISABELLE,95,1990,87,126609,6.87
ISABELLE,95,2000,19,137417,1.38
ISABELLE,95,2010,8,133740,0.6
ISABELLE,971,1900,72,29569,24.35
ISABELLE,971,1910,92,32007,28.74
ISABELLE,971,1920,55,37789,14.55
ISABELLE,971,1930,61,39369,15.49
ISABELLE,971,1940,52,51619,10.07
ISABELLE,971,1950,57,75544,7.55
ISABELLE,971,1960,222,89835,24.71
ISABELLE,971,1970,520,67547,76.98
ISABELLE,971,1980,218,50633,43.05
ISABELLE,971,1990,68,46877,14.51
ISABELLE,971,2000,7,34265,2.04
ISABELLE,971,2020,3,3640,8.24
ISABELLE,972,1900,70,37835,18.5
ISABELLE,972,1910,86,39139,21.97
ISABELLE,972,1920,68,43913,15.49
ISABELLE,972,1930,75,48309,15.53
ISABELLE,972,1940,45,57075,7.88
ISABELLE,972,1950,57,84939,6.71
ISABELLE,972,1960,207,90549,22.86
ISABELLE,972,1970,397,60687,65.42
ISABELLE,972,1980,136,45399,29.96
ISABELLE,972,1990,27,41425,6.52
ISABELLE,972,2010,3,15645,1.92
ISABELLE,973,1910,3,2650,11.32
ISABELLE,973,1930,6,2005,29.93
ISABELLE,973,1960,23,8004,28.74
ISABELLE,973,1970,70,9490,73.76
ISABELLE,973,1980,41,12202,33.6
ISABELLE,973,1990,72,20705,34.77
ISABELLE,973,2000,55,22242,24.73
ISABELLE,973,2010,44,19007,23.15
ISABELLE,973,2020,6,6753,8.88
ISABELLE,974,1900,10,45650,2.19
ISABELLE,974,1910,38,52847,7.19
ISABELLE,974,1920,12,62955,1.91
ISABELLE,974,1940,10,84933,1.18
ISABELLE,974,1950,50,124849,4.0
ISABELLE,974,1960,424,147268,28.79
ISABELLE,974,1970,1136,118128,96.17
ISABELLE,974,1980,393,111751,35.17
ISABELLE,974,1990,113,111940,10.09
ISABELLE,974,2000,40,107732,3.71
ISABELLE,974,2010,3,87926,0.34
JACQUELINE,01,1920,75,45220,16.59
JACQUELINE,01,1930,219,39519,55.42
JACQUELINE,01,1940,545,46636,116.86
JACQUELINE,01,1950,375,46328,80.94
JACQUELINE,01,1960,108,42903,25.17
JACQUELINE,01,1970,6,35295,1.7
JACQUELINE,02,1900,26,59595,4.36
JACQUELINE,02,1910,116,44761,25.92
JACQUELINE,02,1920,1952,83649,233.36
JACQUELINE,02,1930,1932,74417,259.62
JACQUELINE,02,1940,1127,80002,140.87
JACQUELINE,02,1950,575,104861,54.83
JACQUELINE,02,1960,138,95635,14.43
JACQUELINE,02,1970,17,77785,2.19
JACQUELINE,03,1910,38,32216,11.8
JACQUELINE,03,1920,432,45483,94.98
JACQUELINE,03,1930,790,42214,187.14
JACQUELINE,03,1940,1096,54894,199.66
JACQUELINE,03,1950,590,58868,100.22
JACQUELINE,03,1960,121,56050,21.59
JACQUELINE,04,1920,43,10196,42.17
JACQUELINE,04,1930,175,8196,213.52
JACQUELINE,04,1940,211,10419,202.51
JACQUELINE,04,1950,84,10254,81.92
JACQUELINE,04,1960,38,12411,30.62
JACQUELINE,05,1920,48,12033,39.89
JACQUELINE,05,1930,172,10691,160.88
JACQUELINE,05,1940,227,13024,174.29
JACQUELINE,05,1950,117,12889,90.78
JACQUELINE,05,1960,26,12801,20.31
JACQUELINE,06,1900,14,36463,3.84
JACQUELINE,06,1910,74,34993,21.15
JACQUELINE,06,1920,551,50334,109.47
JACQUELINE,06,1930,1078,49731,216.77
JACQUELINE,06,1940,900,53884,167.03
JACQUELINE,06,1950,419,57861,72.41
JACQUELINE,06,1960,195,75290,25.9
JACQUELINE,06,1970,26,73155,3.55
JACQUELINE,06,1980,9,88391,1.02
JACQUELINE,07,1920,85,41255,20.6
JACQUELINE,07,1930,253,34861,72.57
JACQUELINE,07,1940,484,38930,124.33
JACQUELINE,07,1950,287,35165,81.62
JACQUELINE,07,1960,59,28930,20.39
JACQUELINE,07,1970,3,21484,1.4
JACQUELINE,08,1910,18,23572,7.64
JACQUELINE,08,1920,524,46690,112.23
JACQUELINE,08,1930,823,43471,189.32
JACQUELINE,08,1940,607,41117,147.63
JACQUELINE,08,1950,383,60617,63.18
JACQUELINE,08,1960,73,57103,12.78
JACQUELINE,08,1970,3,42072,0.71
JACQUELINE,09,1910,10,14209,7.04
JACQUELINE,09,1920,77,18986,40.56
JACQUELINE,09,1930,233,14777,157.68
JACQUELINE,09,1940,289,17154,168.47
JACQUELINE,09,1950,155,17993,86.14
JACQUELINE,09,1960,57,15090,37.77
JACQUELINE,10,1910,71,22194,31.99
JACQUELINE,10,1920,804,32721,245.71
JACQUELINE,10,1930,856,32975,259.59
JACQUELINE,10,1940,633,38595,164.01
JACQUELINE,10,1950,282,45569,61.88
JACQUELINE,10,1960,60,44319,13.54
JACQUELINE,10,1970,3,37816,0.79
JACQUELINE,11,1910,7,24334,2.88
JACQUELINE,11,1920,188,37989,49.49
JACQUELINE,11,1930,575,32673,175.99
JACQUELINE,11,1940,768,37003,207.55
JACQUELINE,11,1950,439,36936,118.85
JACQUELINE,11,1960,121,34279,35.3
JACQUELINE,11,1970,15,26695,5.62
JACQUELINE,12,1910,9,36939,2.44
JACQUELINE,12,1920,223,47489,46.96
JACQUELINE,12,1930,495,42531,116.39
JACQUELINE,12,1940,672,44481,151.08
JACQUELINE,12,1950,352,44695,78.76
JACQUELINE,12,1960,99,37676,26.28
JACQUELINE,13,1900,9,81515,1.1
JACQUELINE,13,1910,101,79785,12.66
JACQUELINE,13,1920,833,119321,69.81
JACQUELINE,13,1930,2248,113354,198.32
JACQUELINE,13,1940,2327,141405,164.56
JACQUELINE,13,1950,1243,168780,73.65
JACQUELINE,13,1960,487,207674,23.45
JACQUELINE,13,1970,88,202326,4.35
JACQUELINE,13,1980,48,210950,2.28
JACQUELINE,13,1990,22,198767,1.11
JACQUELINE,13,2000,11,207191,0.53
JACQUELINE,13,2010,7,210449,0.33
JACQUELINE,14,1900,6,39243,1.53
JACQUELINE,14,1910,99,40999,24.15
JACQUELINE,14,1920,1082,64551,167.62
JACQUELINE,14,1930,1778,66572,267.08
JACQUELINE,14,1940,1738,77375,224.62
JACQUELINE,14,1950,772,101260,76.24
JACQUELINE,14,1960,141,97129,14.52
JACQUELINE,14,1970,10,91882,1.09
JACQUELINE,15,1920,72,28374,25.38
JACQUELINE,15,1930,156,26746,58.33
JACQUELINE,15,1940,364,29385,123.87
JACQUELINE,15,1950,227,31381,72.34
JACQUELINE,15,1960,65,26568,24.47
JACQUELINE,16,1900,9,37927,2.37
JACQUELINE,16,1910,103,31946,32.24
JACQUELINE,16,1920,738,43975,167.82
JACQUELINE,16,1930,1022,42051,243.04
JACQUELINE,16,1940,923,47665,193.64
JACQUELINE,16,1950,423,56085,75.42
JACQUELINE,16,1960,110,52889,20.8
JACQUELINE,16,1970,3,42963,0.7
JACQUELINE,17,1900,19,45878,4.14
JACQUELINE,17,1910,157,40541,38.73
JACQUELINE,17,1920,1346,60199,223.59
JACQUELINE,17,1930,1713,58097,294.85
JACQUELINE,17,1940,1285,67715,189.77
JACQUELINE,17,1950,627,86420,72.55
JACQUELINE,17,1960,106,76217,13.91
JACQUELINE,17,1970,8,61774,1.3
JACQUELINE,18,1900,9,35600,2.53
JACQUELINE,18,1910,126,29638,42.51
JACQUELINE,18,1920,847,37212,227.61
JACQUELINE,18,1930,1024,33004,310.27
JACQUELINE,18,1940,770,39999,192.5
JACQUELINE,18,1950,286,43208,66.19
JACQUELINE,18,1960,63,38186,16.5
JACQUELINE,19,1910,14,29952,4.67
JACQUELINE,19,1920,190,37227,51.04
JACQUELINE,19,1930,391,30905,126.52
JACQUELINE,19,1940,539,34013,158.47
JACQUELINE,19,1950,340,35060,96.98
JACQUELINE,19,1960,57,30060,18.96
JACQUELINE,20,1900,62,35110,17.66
JACQUELINE,20,1910,79,32752,24.12
JACQUELINE,20,1920,181,34986,51.73
JACQUELINE,20,1930,272,27652,98.37
JACQUELINE,20,1940,243,27151,89.5
JACQUELINE,20,1950,185,25320,73.06
JACQUELINE,20,1960,114,24160,47.19
JACQUELINE,20,1970,40,21073,18.98
JACQUELINE,20,1980,9,21400,4.21
JACQUELINE,21,1910,32,30069,10.64
JACQUELINE,21,1920,531,44927,118.19
JACQUELINE,21,1930,909,45388,200.27
JACQUELINE,21,1940,877,55753,157.3
JACQUELINE,21,1950,478,68195,70.09
JACQUELINE,21,1960,105,69560,15.09
JACQUELINE,21,1970,18,65725,2.74
JACQUELINE,22,1910,23,71024,3.24
JACQUELINE,22,1920,231,98854,23.37
JACQUELINE,22,1930,538,83855,64.16
JACQUELINE,22,1940,1025,87266,117.46
JACQUELINE,22,1950,848,90694,93.5
JACQUELINE,22,1960,246,77893,31.58
JACQUELINE,22,1970,19,67921,2.8
JACQUELINE,23,1920,65,26616,24.42
JACQUELINE,23,1930,192,21701,88.48
JACQUELINE,23,1940,379,22157,171.05
JACQUELINE,23,1950,184,21836,84.26
JACQUELINE,23,1960,38,15649,24.28
JACQUELINE,23,1970,3,9950,3.02
JACQUELINE,24,1900,11,50199,2.19
JACQUELINE,24,1910,44,41923,10.5
JACQUELINE,24,1920,540,56779,95.11
JACQUELINE,24,1930,887,50134,176.93
JACQUELINE,24,1940,1008,58180,173.26
JACQUELINE,24,1950,479,56855,84.25
JACQUELINE,24,1960,78,45303,17.22
JACQUELINE,24,1970,4,33311,1.2
JACQUELINE,25,1910,47,33599,13.99
JACQUELINE,25,1920,519,47642,108.94
JACQUELINE,25,1930,807,47107,171.31
JACQUELINE,25,1940,856,55838,153.3
JACQUELINE,25,1950,498,67508,73.77
JACQUELINE,25,1960,131,79611,16.46
JACQUELINE,25,1970,24,77394,3.1
JACQUELINE,26,1910,9,24003,3.75
JACQUELINE,26,1920,134,34957,38.33
JACQUELINE,26,1930,450,31199,144.24
JACQUELINE,26,1940,621,40490,153.37
JACQUELINE,26,1950,353,47348,74.55
JACQUELINE,26,1960,85,55032,15.45
JACQUELINE,26,1970,18,49253,3.65
JACQUELINE,27,1900,3,31735,0.95
JACQUELINE,27,1910,125,31928,39.15
JACQUELINE,27,1920,1032,47560,216.99
JACQUELINE,27,1930,1180,46210,255.36
JACQUELINE,27,1940,868,56620,153.3
JACQUELINE,27,1950,389,68083,57.14
JACQUELINE,27,1960,96,65215,14.72
JACQUELINE,27,1970,13,55795,2.33
JACQUELINE,28,1900,3,28366,1.06
JACQUELINE,28,1910,118,27380,43.1
JACQUELINE,28,1920,760,39244,193.66
JACQUELINE,28,1930,1034,37362,276.75
JACQUELINE,28,1940,806,43565,185.01
JACQUELINE,28,1950,344,51952,66.21
JACQUELINE,28,1960,70,51069,13.71
JACQUELINE,28,1970,3,47043,0.64
JACQUELINE,29,1900,8,110198,0.73
JACQUELINE,29,1910,53,105281,5.03
JACQUELINE,29,1920,462,133825,34.52
JACQUELINE,29,1930,1100,120149,91.55
JACQUELINE,29,1940,1762,118061,149.24
JACQUELINE,29,1950,1387,136735,101.44
JACQUELINE,29,1960,422,132715,31.8
JACQUELINE,29,1970,39,114792,3.4
JACQUELINE,30,1910,17,34026,5.0
JACQUELINE,30,1920,495,47964,103.2
JACQUELINE,30,1930,838,43076,194.54
JACQUELINE,30,1940,914,56386,162.1
JACQUELINE,30,1950,376,62049,60.6
JACQUELINE,30,1960,119,64006,18.59
JACQUELINE,30,1970,25,49758,5.02
JACQUELINE,30,1980,3,51579,0.58
JACQUELINE,31,1910,34,33880,10.04
JACQUELINE,31,1920,441,52568,83.89
JACQUELINE,31,1930,990,51350,192.79
JACQUELINE,31,1940,1233,73562,167.61
JACQUELINE,31,1950,726,85354,85.06
JACQUELINE,31,1960,225,99902,22.52
JACQUELINE,31,1970,19,99617,1.91
JACQUELINE,31,1980,3,98130,0.31
JACQUELINE,32,1910,25,13958,17.91
JACQUELINE,32,1920,178,22147,80.37
JACQUELINE,32,1930,336,21285,157.86
JACQUELINE,32,1940,448,25262,177.34
JACQUELINE,32,1950,256,26609,96.21
JACQUELINE,32,1960,67,19382,34.57
JACQUELINE,32,1970,5,11659,4.29
JACQUELINE,33,1900,49,79036,6.2
JACQUELINE,33,1910,294,71381,41.19
JACQUELINE,33,1920,2085,112843,184.77
JACQUELINE,33,1930,2346,101025,232.22
JACQUELINE,33,1940,1787,128556,139.01
JACQUELINE,33,1950,657,151381,43.4
JACQUELINE,33,1960,195,150368,12.97
JACQUELINE,33,1970,34,146682,2.32
JACQUELINE,34,1900,4,48043,0.83
JACQUELINE,34,1910,59,43134,13.68
JACQUELINE,34,1920,563,64544,87.23
JACQUELINE,34,1930,1075,54703,196.52
JACQUELINE,34,1940,1150,68232,168.54
JACQUELINE,34,1950,548,71134,77.04
JACQUELINE,34,1960,172,80527,21.36
JACQUELINE,34,1970,33,79044,4.17
JACQUELINE,34,1980,4,84667,0.47
JACQUELINE,35,1910,68,62537,10.87
JACQUELINE,35,1920,485,94366,51.4
JACQUELINE,35,1930,764,91609,83.4
JACQUELINE,35,1940,1566,102745,152.42
JACQUELINE,35,1950,1383,118106,117.1
JACQUELINE,35,1960,465,120585,38.56
JACQUELINE,35,1970,40,113979,3.51
JACQUELINE,36,1900,3,32611,0.92
JACQUELINE,36,1910,66,26498,24.91
JACQUELINE,36,1920,557,35063,158.86
JACQUELINE,36,1930,775,31140,248.88
JACQUELINE,36,1940,837,39575,211.5
JACQUELINE,36,1950,382,43115,88.6
JACQUELINE,36,1960,53,37814,14.02
JACQUELINE,37,1900,47,31547,14.9
JACQUELINE,37,1910,287,31311,91.66
JACQUELINE,37,1920,1177,47012,250.36
JACQUELINE,37,1930,1383,47059,293.89
JACQUELINE,37,1940,1095,58036,188.68
JACQUELINE,37,1950,437,70589,61.91
JACQUELINE,37,1960,91,71465,12.73
JACQUELINE,37,1970,9,66507,1.35
JACQUELINE,38,1910,7,46248,1.51
JACQUELINE,38,1920,139,73096,19.02
JACQUELINE,38,1930,479,69529,68.89
JACQUELINE,38,1940,1100,89907,122.35
JACQUELINE,38,1950,748,100662,74.31
JACQUELINE,38,1960,264,120500,21.91
JACQUELINE,38,1970,46,114278,4.03
JACQUELINE,39,1900,3,28265,1.06
JACQUELINE,39,1910,10,24659,4.06
JACQUELINE,39,1920,235,34660,67.8
JACQUELINE,39,1930,479,30363,157.76
JACQUELINE,39,1940,662,35863,184.59
JACQUELINE,39,1950,318,38247,83.14
JACQUELINE,39,1960,69,35759,19.3
JACQUELINE,39,1970,3,28188,1.06
JACQUELINE,40,1910,13,27364,4.75
JACQUELINE,40,1920,256,35655,71.8
JACQUELINE,40,1930,496,30017,165.24
JACQUELINE,40,1940,434,31715,136.84
JACQUELINE,40,1950,219,37491,58.41
JACQUELINE,40,1960,60,34236,17.53
JACQUELINE,40,1970,3,26933,1.11
JACQUELINE,41,1900,19,29140,6.52
JACQUELINE,41,1910,121,26540,45.59
JACQUELINE,41,1920,770,37080,207.66
JACQUELINE,41,1930,1063,34483,308.27
JACQUELINE,41,1940,770,37096,207.57
JACQUELINE,41,1950,285,40457,70.45
JACQUELINE,41,1960,32,36130,8.86
JACQUELINE,41,1970,7,31709,2.21
JACQUELINE,42,1910,4,61064,0.66
JACQUELINE,42,1920,173,88012,19.66
JACQUELINE,42,1930,431,81687,52.76
JACQUELINE,42,1940,1231,103442,119.0
JACQUELINE,42,1950,964,116099,83.03
JACQUELINE,42,1960,324,117811,27.5
JACQUELINE,42,1970,45,110661,4.07
JACQUELINE,42,1980,3,97897,0.31
JACQUELINE,43,1920,39,36429,10.71
JACQUELINE,43,1930,124,30908,40.12
JACQUELINE,43,1940,303,31249,96.96
JACQUELINE,43,1950,266,31396,84.72
JACQUELINE,43,1960,114,27000,42.22
JACQUELINE,43,1970,5,18478,2.71
JACQUELINE,44,1900,3,67871,0.44
JACQUELINE,44,1910,95,65543,14.49
JACQUELINE,44,1920,901,99161,90.86
JACQUELINE,44,1930,1512,96622,156.49
JACQUELINE,44,1940,2125,118912,178.7
JACQUELINE,44,1950,1570,156831,100.11
JACQUELINE,44,1960,380,161592,23.52
JACQUELINE,44,1970,49,154881,3.16
JACQUELINE,44,1980,3,139790,0.21
JACQUELINE,45,1900,39,37540,10.39
JACQUELINE,45,1910,252,35060,71.88
JACQUELINE,45,1920,1123,47863,234.63
JACQUELINE,45,1930,1291,45850,281.57
JACQUELINE,45,1940,926,54841,168.85
JACQUELINE,45,1950,360,66444,54.18
JACQUELINE,45,1960,94,69784,13.47
JACQUELINE,45,1970,15,68115,2.2
JACQUELINE,46,1910,4,14193,2.82
JACQUELINE,46,1920,151,20005,75.48
JACQUELINE,46,1930,303,17509,173.05
JACQUELINE,46,1940,385,20802,185.08
JACQUELINE,46,1950,187,22098,84.62
JACQUELINE,46,1960,48,20015,23.98
JACQUELINE,46,1970,4,14228,2.81
JACQUELINE,47,1910,19,18379,10.34
JACQUELINE,47,1920,324,29084,111.4
JACQUELINE,47,1930,599,29237,204.88
JACQUELINE,47,1940,774,39674,195.09
JACQUELINE,47,1950,362,43383,83.44
JACQUELINE,47,1960,110,41294,26.64
JACQUELINE,47,1970,18,33918,5.31
JACQUELINE,48,1920,8,14867,5.38
JACQUELINE,48,1930,73,12139,60.14
JACQUELINE,48,1940,105,12617,83.22
JACQUELINE,48,1950,55,11308,48.64
JACQUELINE,48,1960,23,8940,25.73
JACQUELINE,49,1900,39,48516,8.04
JACQUELINE,49,1910,141,46658,30.22
JACQUELINE,49,1920,951,71688,132.66
JACQUELINE,49,1930,1477,73058,202.17
JACQUELINE,49,1940,1715,90291,189.94
JACQUELINE,49,1950,997,111932,89.07
JACQUELINE,49,1960,193,117359,16.45
